EmpID,StartDate,ExitDate,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,JobFunctionDescription,Performance Score,Current Employee Rating
2952,05-Jul-19,,Production Technician II,Michael Powell,PYZ,Active,Contract,Zone C,Full-Time,Production       ,General - Eng,Technician,Fully Meets,4
2953,05-Nov-19,,Production Technician I,Nicole Henderson,TNS,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,Technician,Fully Meets,5
2954,22-Jul-19,18-Oct-21,Production Technician I,Ryan Larson,WBL,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,Coordinator,Fully Meets,2
2955,21-Sep-20,22-Mar-23,Production Technician I,Carly Rogers,PYZ,Active,Full-Time,Zone A,Part-Time,Production       ,General - Con,Technician,Fully Meets,1
2956,11-Nov-19,,Production Technician I,David Ali,WBL,Active,Part-Time,Zone C,Full-Time,Production       ,Engineers,Project Manager,Fully Meets,2
2957,08-Feb-21,,Production Technician I,Katherine Blanchard,NEL,Active,Part-Time,Zone B,Temporary,Production       ,Field Operations,Foreman,Fully Meets,1
2958,01-Jun-20,,Production Technician I,Dennis Simpson,PL,Active,Contract,Zone C,Full-Time,Production       ,People Services,Administration,Fully Meets,4
2959,26-Oct-22,01-Nov-22,Production Technician I,Mr. Justin Moore,BPC,Terminated for Cause,Part-Time,Zone A,Temporary,Production       ,Aerial,Lineman,Fully Meets,2
2960,12-Feb-19,17-Apr-23,Production Technician I,Brett Davies,CCDR,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,Technician,Fully Meets,2
2961,19-Oct-22,22-Jul-23,Production Technician I,Susan Hahn,SVG,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,Laborer,Fully Meets,2
2962,12-Dec-19,,Production Technician I,Olivia Cooper,EW,Active,Full-Time,Zone A,Full-Time,Production       ,Engineers,Technician,Fully Meets,1
2963,29-Nov-21,,Production Technician I,Dr. Victoria Perry,MSC,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,Driver,Fully Meets,2
2964,15-May-21,,Production Technician I,Elizabeth Fields,TNS,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,Driller,Fully Meets,2
2965,27-Jan-23,06-May-23,Production Technician I,Gabriella Wilson,PYZ,Active,Contract,Zone B,Temporary,Production       ,Field Operations,Driller,Fully Meets,1
2966,03-Jul-20,02-Jul-23,Production Technician I,Eric Houston,WBL,Active,Full-Time,Zone A,Temporary,Production       ,Aerial,Laborer,Fully Meets,4
2967,26-Dec-22,25-Jun-23,Production Technician I,Paul Gonzalez,NEL,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,Administrator,Fully Meets,4
2968,23-Dec-18,,Production Technician I,Taylor Grant,CCDR,Active,Part-Time,Zone B,Temporary,Production       ,General - Con,Technician,Fully Meets,4
2969,28-Sep-20,16-Oct-21,Production Technician II,Alexandra Riley,WBL,Voluntarily Terminated,Contract,Zone A,Part-Time,Production       ,General - Con,Laborer,Fully Meets,2
2970,16-Sep-20,10-Sep-21,Production Technician I,Jennifer Munoz,MSC,Active,Full-Time,Zone B,Temporary,Production       ,General - Con,Clerk,Fully Meets,5
2971,09-Feb-20,14-Mar-21,Production Technician II,Ian Jenkins,TNS,Active,Contract,Zone C,Temporary,Production       ,Aerial,Splicer,Fully Meets,1
2972,13-Feb-23,,Production Technician I,Summer Figueroa,TNS,Active,Full-Time,Zone B,Part-Time,Production       ,General - Con,Laborer,Fully Meets,1
2973,01-Dec-19,,Production Technician I,Julia Poole,SVG,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,Flagger,Fully Meets,5
2974,04-Nov-22,,Production Technician I,Dawn Soto,SVG,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,Laborer,Fully Meets,5
2975,14-Apr-21,22-Jun-22,Production Technician I,Kayla Reyes,WBL,Active,Full-Time,Zone A,Temporary,Production       ,Billable Consultants,Engineer,Fully Meets,4
2976,13-Aug-21,12-Oct-21,Production Technician I,Jesse Bell,TNS,Leave of Absence,Full-Time,Zone A,Temporary,Production       ,Field Operations,Laborer,Fully Meets,1
2977,28-Aug-20,,Production Technician II,Phillip Hoffman,NEL,Active,Part-Time,Zone A,Temporary,Production       ,Yard (Material Handling),Supervisor,Fully Meets,2
2978,16-Aug-22,,Production Technician I,Jeremy Taylor,CCDR,Active,Full-Time,Zone C,Part-Time,Production       ,Yard (Material Handling),Supervisor,Fully Meets,4
2979,26-Feb-22,,Production Technician I,Jeremy Lucas,PL,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,Laborer,Fully Meets,2
2980,30-Dec-19,,Production Technician I,Donna Mills,SVG,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,Technician,Fully Meets,2
2981,23-Jul-22,06-Mar-23,Production Technician I,Travis Andrade,TNS,Active,Part-Time,Zone B,Full-Time,Production       ,Aerial,Foreman,Fully Meets,1
2982,14-Oct-18,,Production Technician II,Kathy Hart,WBL,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,Technician,Fully Meets,2
2983,20-Feb-21,,Production Technician II,Jeremy Alexander,PL,Active,Full-Time,Zone C,Temporary,Production       ,Splicing,Lineman,Fully Meets,2
2984,28-Mar-20,21-Nov-20,Production Technician II,Patricia Lowe,PYZ,Active,Contract,Zone B,Temporary,Production       ,Engineers,Engineer,Fully Meets,5
2985,05-Feb-19,10-Jul-20,Production Technician I,Catherine Rodriguez,SVG,Active,Contract,Zone A,Part-Time,Production       ,General - Sga,Supervisor,Fully Meets,1
2986,19-Apr-23,,Production Technician I,Melinda Davidson,NEL,Active,Full-Time,Zone B,Temporary,Production       ,General - Eng,Coordinator,Fully Meets,1
2987,24-Sep-20,,Production Technician I,Nicholas Smith,TNS,Active,Contract,Zone B,Full-Time,Production       ,Shop (Fleet),Welder,Fully Meets,4
2988,14-Nov-20,15-Jan-23,Production Technician I,Monica Cochran,MSC,Active,Full-Time,Zone A,Part-Time,Production       ,General - Con,Lineman,Fully Meets,1
2989,16-Sep-21,,Production Technician I,Brenda Duncan,TNS,Active,Contract,Zone B,Temporary,Production       ,Engineers,Project Manager,Fully Meets,4
2990,21-Apr-19,,Production Technician I,Wesley Pearson,PYZ,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,Laborer,Fully Meets,2
2991,13-Mar-20,,Production Technician I,Daniel Rowe,WBL,Active,Contract,Zone A,Full-Time,Production       ,General - Con,Technician,Exceeds,2
2992,16-Apr-22,20-Apr-23,Production Technician I,Brittney Stone,NEL,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,Laborer,Fully Meets,4
2993,18-Mar-19,23-Nov-22,Production Technician I,Pamela Suarez,PL,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,Technician,Fully Meets,4
2994,18-Feb-22,,Production Technician I,Tiffany Smith,BPC,Active,Part-Time,Zone B,Temporary,Production       ,Engineers,Engineer,Fully Meets,4
2995,03-Sep-18,29-Nov-18,Production Technician I,Jason Huber,CCDR,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,Technician,Needs Improvement,4
2996,15-Jun-22,16-Aug-22,Production Technician I,Zachary Hill,SVG,Active,Contract,Zone B,Temporary,Production       ,General - Con,Locator,Fully Meets,4
2997,14-Feb-22,,Production Technician I,Danny Young,EW,Active,Contract,Zone B,Part-Time,Production       ,General - Con,Operator,Fully Meets,2
2998,09-Jul-23,,Production Technician I,Kenneth Huff,MSC,Active,Contract,Zone C,Part-Time,Production       ,General - Con,Groundman,Needs Improvement,1
2999,28-Oct-18,04-Aug-19,Production Technician I,Charles Brock,TNS,Active,Contract,Zone B,Part-Time,Production       ,Field Operations,Project Manager,Fully Meets,2
3000,09-Jul-22,,Production Technician I,Lori Morton,PYZ,Active,Contract,Zone B,Full-Time,Production       ,Isp,Technician,Fully Meets,1
3001,27-Sep-18,12-Dec-22,Production Technician I,Thomas Nguyen,WBL,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,Laborer,Fully Meets,5
3002,27-Oct-20,,Production Technician II,Miss Angel Elliott,BPC,Active,Full-Time,Zone A,Part-Time,Production       ,General - Con,Laborer,Fully Meets,2
3003,01-Oct-21,,Production Technician II,Dwayne Johnson,CCDR,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,Groundman,Fully Meets,5
3004,29-Aug-19,19-Jun-22,Production Technician II,Lisa Walters,EW,Active,Full-Time,Zone B,Full-Time,Production       ,General - Con,Laborer,Fully Meets,5
3005,29-Dec-20,,Production Technician II,Brandon Coleman,MSC,Active,Contract,Zone C,Part-Time,Production       ,General - Con,Technician,Fully Meets,2
3006,04-Oct-22,,Production Technician II,Michael Smith,NEL,Active,Part-Time,Zone C,Full-Time,Production       ,Field Operations,Laborer,Fully Meets,1
3007,21-Mar-19,25-Sep-22,Production Technician II,Gabriela Boyd,PL,Active,Part-Time,Zone A,Full-Time,Production       ,General - Con,Technician,Fully Meets,2
3008,03-Apr-20,27-Dec-21,Production Technician II,Kevin Robertson,PYZ,Active,Full-Time,Zone A,Full-Time,Production       ,General - Sga,Construction Manager,Fully Meets,4
3009,02-Jun-19,14-Jul-21,Production Technician I,Tony Moyer,EW,Active,Part-Time,Zone C,Part-Time,Production       ,Billable Consultants,Engineer,Fully Meets,2
3010,31-May-19,04-Sep-20,Production Technician I,Heidi Ruiz,MSC,Leave of Absence,Part-Time,Zone C,Temporary,Production       ,General - Con,Flagger,Fully Meets,1
3011,06-Jan-20,04-May-20,Production Technician I,Valerie Gallagher,TNS,Leave of Absence,Part-Time,Zone A,Full-Time,Production       ,Engineers,Engineer,Fully Meets,5
3012,19-Aug-18,18-Feb-21,Production Technician I,Walter Sanchez,BPC,Leave of Absence,Contract,Zone A,Temporary,Production       ,General - Sga,Manager,Exceeds,1
3013,18-May-19,,Production Technician I,Misty Preston,CCDR,Active,Full-Time,Zone C,Full-Time,Production       ,Splicing,Splicer,PIP,1
3014,23-Nov-22,09-Dec-22,Production Technician I,Danielle Long,EW,Active,Contract,Zone B,Temporary,Production       ,Field Operations,Flagger,PIP,2
3015,02-Dec-20,,Production Technician I,Michael Hendricks,MSC,Active,Part-Time,Zone C,Part-Time,Production       ,General - Sga,Clerk,PIP,2
3016,05-Jan-22,,Production Technician I,Ashley Hill,NEL,Active,Part-Time,Zone A,Part-Time,Production       ,Finance & Accounting,Accounting,PIP,4
3017,16-Apr-23,04-Aug-23,Production Technician I,Douglas Washington,PL,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,Laborer,PIP,5
3018,10-Oct-20,23-Jun-23,Production Technician I,John Jordan,PYZ,Active,Contract,Zone C,Part-Time,Production       ,Project Management - Con,Manager,PIP,2
3019,15-Apr-22,04-Jul-23,Production Technician I,Thomas Humphrey,SVG,Active,Contract,Zone B,Full-Time,Production       ,Finance & Accounting,Administrative,PIP,2
3020,25-Jul-23,,Production Technician I,Paula Perez,TNS,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,Technician,PIP,2
3021,31-Aug-20,,Production Technician I,Scott Torres,WBL,Active,Contract,Zone A,Temporary,Production       ,Wireline Construction,Administrative,PIP,2
3022,10-Oct-18,17-May-20,Production Technician I,Miguel Rodgers,BPC,Active,Full-Time,Zone C,Full-Time,Production       ,Splicing,Laborer,PIP,1
3023,15-Jan-19,03-Apr-21,Production Technician II,Grant Brooks,TNS,Voluntarily Terminated,Contract,Zone B,Part-Time,Production       ,General - Con,Technician,PIP,2
3024,26-Dec-21,,Production Technician II,Kristina Jackson,BPC,Active,Contract,Zone A,Full-Time,Production       ,Project Management - Con,Supervisor,Fully Meets,2
3025,23-May-22,,Production Technician II,Melissa Stuart,CCDR,Active,Contract,Zone C,Temporary,Production       ,Project Management - Con,Technician,Fully Meets,1
3026,23-Aug-22,,Production Technician II,Deborah Lopez,EW,Active,Contract,Zone C,Part-Time,Production       ,Project Management - Con,Lineman,Fully Meets,2
3027,27-May-23,28-Jul-23,Production Technician II,Erin George,MSC,Active,Part-Time,Zone A,Full-Time,Production       ,General - Eng,Administrative,Fully Meets,5
3028,10-Aug-18,25-Jul-21,Production Technician II,Brian Green,NEL,Voluntarily Terminated,Contract,Zone B,Temporary,Production       ,Engineers,Engineer,Fully Meets,2
3029,24-Oct-21,03-Feb-23,Production Technician II,Tommy Lee,PL,Active,Contract,Zone C,Full-Time,Production       ,Finance & Accounting,Clerk,Fully Meets,4
3030,05-Jul-22,03-Jan-23,Production Technician II,Kevin Davis,PYZ,Active,Full-Time,Zone C,Part-Time,Production       ,Wireline Construction,Laborer,Fully Meets,1
3031,22-Jan-22,03-Mar-23,Production Technician I,Jamie Anderson,SVG,Active,Contract,Zone B,Temporary,Production       ,Project Management - Con,Supervisor,Fully Meets,1
3032,27-Mar-23,23-Jul-23,Production Technician I,Maria Hall,EW,Leave of Absence,Part-Time,Zone A,Full-Time,Production       ,General - Con,Supervisor,Fully Meets,2
3033,26-Aug-19,09-Mar-22,Production Technician I,Bryan Clark,MSC,Leave of Absence,Contract,Zone C,Part-Time,Production       ,Engineers,Field Project Manager,Fully Meets,2
3034,16-Oct-21,,Production Technician I,Brandy Rivera,TNS,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,Foreman,Fully Meets,2
3035,14-Jun-19,,Production Technician I,Kenneth Parker,PYZ,Active,Contract,Zone C,Temporary,Production       ,Engineers,Director,Fully Meets,1
3036,05-Jul-20,,Production Technician I,Barbara Perkins,WBL,Active,Full-Time,Zone B,Temporary,Production       ,Technology / It,Administrator,Fully Meets,2
3037,02-Mar-20,,Production Technician I,Lindsey Martin,NEL,Active,Full-Time,Zone C,Full-Time,Production       ,Field Operations,Director,Fully Meets,4
3038,11-Nov-20,28-Apr-21,Production Technician I,David Stark,PL,Active,Part-Time,Zone B,Temporary,Production       ,Field Operations,Laborer,Fully Meets,2
3039,22-Dec-19,,Production Technician I,Evan Hernandez,BPC,Active,Contract,Zone B,Temporary,Production       ,Project Management - Con,Supervisor,Fully Meets,5
3040,14-Dec-20,,Production Technician I,Caleb Floyd Jr.,CCDR,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,Groundman,Fully Meets,5
3041,20-Jun-20,,Production Technician I,Brandon Atkinson,SVG,Active,Contract,Zone C,Full-Time,Production       ,General - Con,Laborer,Fully Meets,2
3042,09-Jun-23,12-Jul-23,Production Technician I,Alisha Ramirez,EW,Active,Contract,Zone B,Temporary,Production       ,Fielders,Engineer,Exceeds,4
3043,25-Sep-22,,Production Technician I,Caroline Duffy,MSC,Active,Contract,Zone C,Full-Time,Production       ,Catv,Supervisor,Exceeds,2
3044,26-Aug-20,30-Dec-20,Production Technician I,Charles Dean,TNS,Active,Contract,Zone B,Part-Time,Production       ,General - Con,Laborer,Exceeds,2
3045,28-Aug-19,,Production Technician I,Nicholas Duncan,PYZ,Active,Full-Time,Zone C,Temporary,Production       ,General - Eng,Engineer,Exceeds,2
3046,02-Jun-23,09-Jul-23,Production Technician II,Anna Davidson,TNS,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Production       ,Wireline Construction,Supervisor,Exceeds,4
3047,12-Sep-18,,Production Technician II,Micheal Merritt,PYZ,Active,Full-Time,Zone C,Full-Time,Production       ,Engineers,Administrative,Exceeds,5
3048,15-Jul-23,,Production Technician II,Jeffrey Espinoza,WBL,Active,Contract,Zone B,Part-Time,Production       ,Isp,Apprentice,Fully Meets,2
3049,02-Jul-23,25-Jul-23,Production Technician II,Joshua Diaz,NEL,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,Laborer,Fully Meets,4
3050,10-Feb-20,,Production Technician II,Joshua Hunt,PL,Active,Contract,Zone C,Full-Time,Production       ,Splicing,Splicer,Fully Meets,4
3051,27-Aug-21,01-May-22,Production Technician II,Alex Holt,BPC,Voluntarily Terminated,Contract,Zone B,Temporary,Production       ,Underground,Lineman,Fully Meets,5
3052,25-Jan-20,05-Feb-23,Production Technician II,Ralph Delgado,CCDR,Active,Full-Time,Zone A,Full-Time,Production       ,General - Sga,Project Coordinator,Fully Meets,5
3053,26-Mar-20,08-Oct-21,Production Technician II,Rodney Burch,SVG,Active,Part-Time,Zone A,Full-Time,Production       ,General - Con,Lineman,Fully Meets,2
3054,23-Oct-20,,Production Technician I,Joseph Norris,SVG,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,Laborer,Fully Meets,1
3055,27-Dec-20,07-Dec-21,Production Technician I,Anthony Guerrero,EW,Leave of Absence,Part-Time,Zone A,Part-Time,Production       ,Field Operations,Technician,Fully Meets,2
3056,21-Jun-22,,Production Technician I,Brittany Johnson,MSC,Active,Part-Time,Zone A,Temporary,Production       ,Wireless,Manager,Fully Meets,5
3057,09-Nov-22,09-Jul-23,Production Technician I,Richard Contreras,TNS,Leave of Absence,Full-Time,Zone A,Temporary,Production       ,General - Con,Laborer,Fully Meets,4
3058,11-Feb-19,30-Jul-20,Production Technician I,Shelia Goodwin,PYZ,Leave of Absence,Part-Time,Zone A,Temporary,Production       ,Yard (Material Handling),Coordinator,Fully Meets,1
3059,28-Mar-21,,Production Technician I,James Walker,WBL,Active,Part-Time,Zone A,Temporary,Production       ,Project Management - Con,Coordinator,Fully Meets,1
3060,29-Aug-20,,Production Technician I,Patrick Martinez,NEL,Active,Part-Time,Zone A,Part-Time,Production       ,Yard (Material Handling),Coordinator,Fully Meets,2
3061,03-Jan-23,05-Aug-23,Production Technician I,Brandon Hernandez,PL,Active,Part-Time,Zone C,Full-Time,Production       ,Wireline Construction,Foreman,Fully Meets,4
3062,28-Nov-22,,Production Technician I,Courtney Poole,BPC,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,Supervisor,Fully Meets,1
3063,22-Dec-21,03-Aug-23,Production Technician I,Deborah Diaz,CCDR,Active,Contract,Zone B,Part-Time,Production       ,Field Operations,Supervisor,Fully Meets,5
3064,08-Jul-23,,Production Technician I,Meagan Gaines,SVG,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,Laborer,Fully Meets,4
3065,21-Apr-21,21-Sep-21,Production Technician I,Thomas Jackson,EW,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,Tower Hand,Fully Meets,4
3066,28-Jul-22,20-Oct-22,Production Technician I,Jamie Pope,MSC,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,Operator,Fully Meets,1
