Neo Reference ID,Name,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max)
3654342,3654342,26.0,0.0167708462,0.0375007522,16.7708462163,37.5007521798,0.0104209175,0.0233018799,55.0224631002,123.0339677816
3672964,3672964,20.1,0.2538370294,0.5675968529,253.8370293645,567.5968528656,0.1577269688,0.3526882241,832.7986794202,1862.1944587557
3684354,3684354,23.4,0.0555334912,0.1241766613,55.5334911581,124.1766612574,0.0345069009,0.0771597762,182.1964991311,407.4037573197
3703001,3703001,22.6,0.0802703167,0.1794898848,80.2703167283,179.4898847799,0.049877647,0.1115298092,263.3540659348,588.8775935812
2054509,2054509,22.7,0.0766575574,0.1714115092,76.6575573531,171.4115092306,0.0476327831,0.1065101409,251.5011804664,562.3737359442
2407324,2407324,20.7,0.1925550782,0.4305662442,192.5550781879,430.566244241,0.1196481415,0.2675413778,631.7424027221,1412.6189567557
3581556,3581556,22.8,0.0732073989,0.1636967205,73.2073989347,163.696720474,0.0454889547,0.1017163949,240.181762721,537.0627483999
3667048,3667048,27.1,0.0101054342,0.0225964377,10.1054341542,22.5964377109,0.0062792237,0.0140407711,33.1543125905,74.1352966996
3681005,3681005,24.5,0.0334622374,0.0748238376,33.4622374455,74.8238376074,0.0207924639,0.0464933628,109.7842471007,245.4850393757
3687133,3687133,22.4,0.0880146521,0.1968067451,88.0146520901,196.8067450894,0.0546897524,0.122290004,288.7619911632,645.6914415591
3690052,3690052,24.1,0.040230458,0.0899580388,40.2304579834,89.9580388169,0.0249980399,0.0558973165,131.9896957704,295.1379320721
3328632,3328632,21.2,0.1529519353,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.2125156703,501.8108275547,1122.0831222578
3601574,3601574,26.5,0.0133215567,0.0297879063,13.3215566698,29.7879062798,0.008277629,0.0185093411,43.7058959846,97.7293544391
3653472,3653472,21.8,0.1160259082,0.2594418179,116.0259082094,259.4418179074,0.0720951346,0.1612096218,380.6624406898,851.1870938635
3177204,3177204,21.0,0.1677084622,0.3750075218,167.7084621628,375.0075217981,0.1042091748,0.2330187988,550.2246310023,1230.3396778159
3684347,3684347,24.4,0.0350392641,0.0783501764,35.0392641108,78.3501764334,0.0217723826,0.0486845275,114.9582192654,257.0543928497
3014110,3014110,21.3,0.1460679643,0.3266178974,146.0679642714,326.6178974458,0.090762397,0.2029508896,479.2256199,1071.581062656
3289739,3289739,22.6,0.0802703167,0.1794898848,80.2703167283,179.4898847799,0.049877647,0.1115298092,263.3540659348,588.8775935812
3666542,3666542,27.0,0.0105816886,0.023661375,10.5816885933,23.6613750114,0.0065751544,0.0147024923,34.7168272045,77.6291855923
3680269,3680269,23.5,0.0530340723,0.1185877909,53.0340723319,118.5877908577,0.0329538346,0.0736870142,173.9963058693,389.0675677576
3683471,3683471,24.9,0.0278326768,0.0622357573,27.8326768072,62.2357573367,0.0172944182,0.0386714948,91.3145593761,204.1855621004
3686148,3686148,20.5,0.2111324448,0.4721064988,211.1324447897,472.1064988055,0.1311915784,0.2933532873,692.6917701639,1548.9058855411
3685819,3685819,27.3,0.0092162655,0.0206081961,9.216265485,20.6081961232,0.0057267201,0.0128053354,30.2370924539,67.6121941689
3682531,3682531,23.0,0.0667659413,0.1492931834,66.7659413495,149.2931834393,0.0414864197,0.0927664547,219.0483710172,489.807047955
3689270,3689270,23.7,0.0483676488,0.1081533507,48.3676488219,108.1533506775,0.0300542543,0.0672033557,158.6865169607,354.8338390368
3689272,3689272,26.0,0.0167708462,0.0375007522,16.7708462163,37.5007521798,0.0104209175,0.0233018799,55.0224631002,123.0339677816
3690058,3690058,25.3,0.0231502122,0.0517654482,23.150212221,51.7654482198,0.0143848705,0.0321655483,75.9521422633,169.8341531374
3720875,3720875,22.0,0.1058168859,0.2366137501,105.8168859331,236.6137501138,0.0657515442,0.1470249225,347.1682720448,776.2918559233
2446833,2446833,21.0,0.1677084622,0.3750075218,167.7084621628,375.0075217981,0.1042091748,0.2330187988,550.2246310023,1230.3396778159
3674684,3674684,21.8,0.1160259082,0.2594418179,116.0259082094,259.4418179074,0.0720951346,0.1612096218,380.6624406898,851.1870938635
3675259,3675259,20.7,0.1925550782,0.4305662442,192.5550781879,430.566244241,0.1196481415,0.2675413778,631.7424027221,1412.6189567557
3685814,3685814,23.7,0.0483676488,0.1081533507,48.3676488219,108.1533506775,0.0300542543,0.0672033557,158.6865169607,354.8338390368
3689180,3689180,25.3,0.0231502122,0.0517654482,23.150212221,51.7654482198,0.0143848705,0.0321655483,75.9521422633,169.8341531374
3691354,3691354,25.5,0.0211132445,0.0472106499,21.113244479,47.2106498806,0.0131191578,0.0293353287,69.2691770164,154.8905885541
3647735,3647735,24.2,0.0384197891,0.0859092601,38.4197891064,85.9092601232,0.0238729428,0.0533815229,126.0491808919,281.8545369825
3771639,3771639,23.578,0.0511628792,0.1144036758,51.1628792135,114.4036758459,0.0317911294,0.0710871265,167.8572206387,375.3401558623
3689342,3689342,25.5,0.0211132445,0.0472106499,21.113244479,47.2106498806,0.0131191578,0.0293353287,69.2691770164,154.8905885541
3689179,3689179,26.4,0.0139493823,0.0311917671,13.9493822934,31.1917670523,0.0086677416,0.0193816595,45.7656914036,102.3351970157
3690384,3690384,27.2,0.0096506147,0.0215794305,9.6506146958,21.5794304844,0.0059966121,0.0134088323,31.6621227185,70.7986587106
3690684,3690684,26.3,0.0146067964,0.0326617897,14.6067964271,32.6617897446,0.0090762397,0.020295089,47.92256199,107.1581062656
2024443,2024443,16.4,1.3949382293,3.1191767052,1394.9382293439,3119.1767052261,0.8667741625,1.9381659485,4576.5691403606,10233.5197015741
2175114,2175114,16.6,1.2721987854,2.844722965,1272.1987853936,2844.7229650327,0.7905074315,1.7676283535,4173.8806630706,9333.0808925979
2409836,2409836,18.1,0.6376097899,1.4257388333,637.6097898754,1425.7388332807,0.3961922327,0.8859127646,2091.8957030147,4677.6209937807
2414960,2414960,20.0,0.2658,0.5943468684,265.8,594.3468684194,0.1651604118,0.369309908,872.047272,1949.9569797852
2416801,2416801,19.6,0.3195618867,0.7145621017,319.5618867213,714.5621017269,0.1985664891,0.4440081677,1048.4314204307,2344.3639258298
3117468,3117468,22.5,0.0840533402,0.1879489824,84.0533402073,187.9489824394,0.0522283081,0.1167860472,275.7655606856,616.6305395464
3429821,3429821,25.1,0.0253837029,0.0567596853,25.3837029364,56.7596852866,0.0157726969,0.0352688224,83.279867942,186.2194458756
3767264,3767264,27.3,0.0092162655,0.0206081961,9.216265485,20.6081961232,0.0057267201,0.0128053354,30.2370924539,67.6121941689
3772759,3772759,28.15,0.0062309602,0.0139328506,6.2309601911,13.9328505524,0.003871738,0.0086574693,20.4427834334,45.7114534065
3689351,3689351,22.4,0.0880146521,0.1968067451,88.0146520901,196.8067450894,0.0546897524,0.122290004,288.7619911632,645.6914415591
3693237,3693237,23.7,0.0483676488,0.1081533507,48.3676488219,108.1533506775,0.0300542543,0.0672033557,158.6865169607,354.8338390368
3693238,3693238,24.5,0.0334622374,0.0748238376,33.4622374455,74.8238376074,0.0207924639,0.0464933628,109.7842471007,245.4850393757
3694528,3694528,25.5,0.0211132445,0.0472106499,21.113244479,47.2106498806,0.0131191578,0.0293353287,69.2691770164,154.8905885541
2085770,2085770,20.5,0.2111324448,0.4721064988,211.1324447897,472.1064988055,0.1311915784,0.2933532873,692.6917701639,1548.9058855411
2163683,2163683,19.0,0.4212646106,0.9419763057,421.2646105562,941.9763057186,0.2617616123,0.5853167591,1382.1017848971,3090.4735428537
2405562,2405562,18.1,0.6376097899,1.4257388333,637.6097898754,1425.7388332807,0.3961922327,0.8859127646,2091.8957030147,4677.6209937807
3508162,3508162,20.2,0.2424124811,0.5420507863,242.4124811008,542.0507863358,0.1506280858,0.3368146392,795.3165644948,1778.3819018419
3653068,3653068,22.7,0.0766575574,0.1714115092,76.6575573531,171.4115092306,0.0476327831,0.1065101409,251.5011804664,562.3737359442
3674335,3674335,21.4,0.1394938229,0.3119176705,139.4938229344,311.9176705226,0.0866774163,0.1938165949,457.6569140361,1023.3519701574
2471984,2471984,22.7,0.0766575574,0.1714115092,76.6575573531,171.4115092306,0.0476327831,0.1065101409,251.5011804664,562.3737359442
3760627,3760627,29.1,0.0040230458,0.0089958039,4.0230457983,8.9958038817,0.002499804,0.0055897317,13.198969577,29.5137932072
3689357,3689357,22.0,0.1058168859,0.2366137501,105.8168859331,236.6137501138,0.0657515442,0.1470249225,347.1682720448,776.2918559233
3691088,3691088,24.5,0.0334622374,0.0748238376,33.4622374455,74.8238376074,0.0207924639,0.0464933628,109.7842471007,245.4850393757
3693774,3693774,24.8,0.0291443905,0.0651688382,29.1443904535,65.1688382168,0.018109479,0.0404940262,95.6180819754,213.8085311752
3694458,3694458,26.3,0.0146067964,0.0326617897,14.6067964271,32.6617897446,0.0090762397,0.020295089,47.92256199,107.1581062656
3413261,3413261,24.4,0.0350392641,0.0783501764,35.0392641108,78.3501764334,0.0217723826,0.0486845275,114.9582192654,257.0543928497
3550041,3550041,23.1,0.063760979,0.1425738833,63.7609789875,142.5738833281,0.0396192233,0.0885912765,209.1895703015,467.7620993781
3689343,3689343,21.4,0.1394938229,0.3119176705,139.4938229344,311.9176705226,0.0866774163,0.1938165949,457.6569140361,1023.3519701574
3761030,3761030,24.0,0.0421264611,0.0941976306,42.1264610556,94.1976305719,0.0261761612,0.0585316759,138.2101784897,309.0473542854
3565395,3565395,23.1,0.063760979,0.1425738833,63.7609789875,142.5738833281,0.0396192233,0.0885912765,209.1895703015,467.7620993781
3693239,3693239,26.0,0.0167708462,0.0375007522,16.7708462163,37.5007521798,0.0104209175,0.0233018799,55.0224631002,123.0339677816
3694125,3694125,24.9,0.0278326768,0.0622357573,27.8326768072,62.2357573367,0.0172944182,0.0386714948,91.3145593761,204.1855621004
3695736,3695736,25.8,0.0183888672,0.0411187571,18.388867207,41.1187571041,0.0114263088,0.0255500032,60.3309310875,134.9040630575
2413260,2413260,19.4,0.3503926411,0.7835017643,350.3926411083,783.5017643338,0.2177238258,0.4868452748,1149.5821926537,2570.543928497
3605006,3605006,25.3,0.0231502122,0.0517654482,23.150212221,51.7654482198,0.0143848705,0.0321655483,75.9521422633,169.8341531374
3687148,3687148,22.3,0.0921626549,0.2060819612,92.1626548503,206.0819612321,0.057267201,0.1280533543,302.370924539,676.1219416887
3693268,3693268,26.2,0.0152951935,0.0342010925,15.2951935344,34.201092472,0.0095039897,0.021251567,50.1810827555,112.2083122258
3694529,3694529,24.5,0.0334622374,0.0748238376,33.4622374455,74.8238376074,0.0207924639,0.0464933628,109.7842471007,245.4850393757
3695294,3695294,27.1,0.0101054342,0.0225964377,10.1054341542,22.5964377109,0.0062792237,0.0140407711,33.1543125905,74.1352966996
3695411,3695411,24.8,0.0291443905,0.0651688382,29.1443904535,65.1688382168,0.018109479,0.0404940262,95.6180819754,213.8085311752
3699445,3699445,22.2,0.096506147,0.2157943048,96.5061469579,215.7943048444,0.059966121,0.134088323,316.6212271853,707.9865871058
3774725,3774725,23.733,0.0476381598,0.1065221636,47.6381597673,106.5221635626,0.029600971,0.0661897833,156.2931800908,349.4821751027
3694048,3694048,23.4,0.0555334912,0.1241766613,55.5334911581,124.1766612574,0.0345069009,0.0771597762,182.1964991311,407.4037573197
3702316,3702316,20.0,0.2658,0.5943468684,265.8,594.3468684194,0.1651604118,0.369309908,872.047272,1949.9569797852
3713934,3713934,23.6,0.0506471459,0.1132504611,50.6471458835,113.2504610618,0.0314706677,0.0703705522,166.1651821003,371.5566426699
2374158,2374158,18.8,0.4619074603,1.0328564805,461.9074602816,1032.8564805039,0.2870159005,0.6417870641,1515.4444719902,3388.6368554964
3143121,3143121,21.8,0.1160259082,0.2594418179,116.0259082094,259.4418179074,0.0720951346,0.1612096218,380.6624406898,851.1870938635
3407480,3407480,23.2,0.0608912622,0.1361570015,60.8912622106,136.1570015386,0.0378360645,0.0846040122,199.7744887109,446.7093369279
3432642,3432642,20.7,0.1925550782,0.4305662442,192.5550781879,430.566244241,0.1196481415,0.2675413778,631.7424027221,1412.6189567557
3445070,3445070,21.8,0.1160259082,0.2594418179,116.0259082094,259.4418179074,0.0720951346,0.1612096218,380.6624406898,851.1870938635
3552575,3552575,22.8,0.0732073989,0.1636967205,73.2073989347,163.696720474,0.0454889547,0.1017163949,240.181762721,537.0627483999
3767151,3767151,25.2,0.0242412481,0.0542050786,24.2412481101,54.2050786336,0.0150628086,0.0336814639,79.5316564495,177.8381901842
3763937,3763937,27.0,0.0105816886,0.023661375,10.5816885933,23.6613750114,0.0065751544,0.0147024923,34.7168272045,77.6291855923
3694784,3694784,24.2,0.0384197891,0.0859092601,38.4197891064,85.9092601232,0.0238729428,0.0533815229,126.0491808919,281.8545369825
3695414,3695414,21.7,0.1214940408,0.2716689341,121.4940407996,271.6689340891,0.0754928736,0.1688071972,398.6025088171,891.3023057169
3696403,3696403,27.1,0.0101054342,0.0225964377,10.1054341542,22.5964377109,0.0062792237,0.0140407711,33.1543125905,74.1352966996
3697801,3697801,27.4,0.0088014652,0.0196806745,8.801465209,19.6806745089,0.0054689752,0.0122290004,28.8761991163,64.5691441559
3699887,3699887,20.8,0.1838886721,0.411187571,183.8886720703,411.1875710413,0.1142630881,0.2555000322,603.309310875,1349.040630575
3702322,3702322,22.1,0.1010543415,0.2259643771,101.054341542,225.9643771094,0.0627922373,0.140407711,331.5431259047,741.3529669956
2406213,2406213,20.3,0.2315021222,0.5176544822,231.5021222103,517.6544821978,0.1438487052,0.3216554833,759.5214226325,1698.3415313737
2418797,2418797,19.5,0.3346223745,0.7482383761,334.6223744549,748.2383760735,0.2079246394,0.464933628,1097.8424710066,2454.8503937571
3042555,3042555,29.0,0.0042126461,0.0094197631,4.2126461056,9.4197630572,0.0026176161,0.0058531676,13.821017849,30.9047354285
3063058,3063058,22.2,0.096506147,0.2157943048,96.5061469579,215.7943048444,0.059966121,0.134088323,316.6212271853,707.9865871058
3620670,3620670,22.0,0.1058168859,0.2366137501,105.8168859331,236.6137501138,0.0657515442,0.1470249225,347.1682720448,776.2918559233
3672669,3672669,20.3,0.2315021222,0.5176544822,231.5021222103,517.6544821978,0.1438487052,0.3216554833,759.5214226325,1698.3415313737
3690050,3690050,20.9,0.1756123185,0.3926810818,175.6123184804,392.6810818086,0.1091204019,0.2440006365,576.1559189633,1288.3238004408
3759000,3759000,23.0,0.0667659413,0.1492931834,66.7659413495,149.2931834393,0.0414864197,0.0927664547,219.0483710172,489.807047955
3696195,3696195,24.3,0.0366906138,0.0820427065,36.6906137531,82.0427064882,0.0227984834,0.0509789586,120.3760332259,269.1689931548
3697566,3697566,24.2,0.0384197891,0.0859092601,38.4197891064,85.9092601232,0.0238729428,0.0533815229,126.0491808919,281.8545369825
3698846,3698846,23.8,0.046190746,0.1032856481,46.1907460282,103.2856480504,0.0287015901,0.0641787064,151.544447199,338.8636855496
3699446,3699446,27.3,0.0092162655,0.0206081961,9.216265485,20.6081961232,0.0057267201,0.0128053354,30.2370924539,67.6121941689
2137099,2137099,18.2,0.6089126221,1.3615700154,608.9126221057,1361.5700153859,0.3783606449,0.846040122,1997.7448871092,4467.0933692788
2393908,2393908,17.5,0.8405334021,1.8794898244,840.5334020728,1879.4898243938,0.5222830806,1.1678604717,2757.6556068564,6166.3053954643
3124996,3124996,20.3,0.2315021222,0.5176544822,231.5021222103,517.6544821978,0.1438487052,0.3216554833,759.5214226325,1698.3415313737
3291170,3291170,20.4,0.2210828104,0.4943561926,221.0828103591,494.3561926196,0.137374447,0.3071786018,725.3373275385,1621.9035709942
3514891,3514891,22.1,0.1010543415,0.2259643771,101.054341542,225.9643771094,0.0627922373,0.140407711,331.5431259047,741.3529669956
3553584,3553584,25.1,0.0253837029,0.0567596853,25.3837029364,56.7596852866,0.0157726969,0.0352688224,83.279867942,186.2194458756
3663258,3663258,27.0,0.0105816886,0.023661375,10.5816885933,23.6613750114,0.0065751544,0.0147024923,34.7168272045,77.6291855923
3679434,3679434,20.7,0.1925550782,0.4305662442,192.5550781879,430.566244241,0.1196481415,0.2675413778,631.7424027221,1412.6189567557
3715095,3715095,21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.1767628354,417.3880663071,933.3080892598
3715994,3715994,25.5,0.0211132445,0.0472106499,21.113244479,47.2106498806,0.0131191578,0.0293353287,69.2691770164,154.8905885541
3734189,3734189,20.6,0.2016299194,0.4508582062,201.6299194428,450.8582061718,0.1252869847,0.2801502144,661.5155049046,1479.1936371367
3736497,3736497,25.0,0.02658,0.0594346868,26.58,59.4346868419,0.0165160412,0.0369309908,87.2047272,194.9956979785
3698476,3698476,24.8,0.0291443905,0.0651688382,29.1443904535,65.1688382168,0.018109479,0.0404940262,95.6180819754,213.8085311752
3699481,3699481,24.8,0.0291443905,0.0651688382,29.1443904535,65.1688382168,0.018109479,0.0404940262,95.6180819754,213.8085311752
2004183,2004183,14.4,3.5039264111,7.8350176433,3503.9264110829,7835.0176433383,2.177238258,4.8684527481,11495.8219265373,25705.4392849701
2410195,2410195,18.4,0.5553349116,1.2417666126,555.334911581,1241.766612574,0.3450690093,0.7715977618,1821.9649913114,4074.0375731972
2418846,2418846,21.3,0.1460679643,0.3266178974,146.0679642714,326.6178974458,0.090762397,0.2029508896,479.2256199,1071.581062656
3174207,3174207,19.3,0.3669061375,0.8204270649,366.9061375314,820.4270648822,0.2279848336,0.5097895857,1203.7603322587,2691.6899315481
3699890,3699890,18.8,0.4619074603,1.0328564805,461.9074602816,1032.8564805039,0.2870159005,0.6417870641,1515.4444719902,3388.6368554964
2468462,2468462,19.2,0.3841978911,0.8590926012,384.1978910643,859.0926012318,0.2387294278,0.5338152287,1260.4918089193,2818.5453698252
3726012,3726012,28.8,0.0046190746,0.0103285648,4.6190746028,10.328564805,0.002870159,0.0064178706,15.1544447199,33.886368555
3655565,3655565,20.9,0.1756123185,0.3926810818,175.6123184804,392.6810818086,0.1091204019,0.2440006365,576.1559189633,1288.3238004408
3701707,3701707,25.3,0.0231502122,0.0517654482,23.150212221,51.7654482198,0.0143848705,0.0321655483,75.9521422633,169.8341531374
3702917,3702917,27.5,0.008405334,0.0187948982,8.4053340207,18.7948982439,0.0052228308,0.0116786047,27.5765560686,61.6630539546
3703243,3703243,23.6,0.0506471459,0.1132504611,50.6471458835,113.2504610618,0.0314706677,0.0703705522,166.1651821003,371.5566426699
2302169,2302169,19.9,0.2783267681,0.6223575734,278.3267680719,622.3575733667,0.1729441822,0.3867149477,913.1455937611,2041.8556210042
